card_code,rarity,is_parallel_name,name_ja,sell_price_jpy,buy_price_jpy,raw_sell_price_text,raw_buy_price_text,sell_url,buy_url,is_suspicious,error_message
hBP02-084,U,0,みっころね24(hBP04),320,100,320 円,100 円,https://yuyu-tei.jp/sell/hocg/card/hbp04/10216,https://yuyu-tei.jp/buy/hocg/card/hbp02/10168,0,
hBP03-093,P,1,ホロライブ4期生(パラレル/サマーPRパック2025),320,5,320 円,5 円,https://yuyu-tei.jp/sell/hocg/card/promo-hbp10/10109,https://yuyu-tei.jp/buy/hocg/card/promo-hbp10/10109,0,
hBP03-093,S,1,ホロライブ4期生(パラレル),280,10,280 円,10 円,https://yuyu-tei.jp/sell/hocg/card/hbp03/10189,https://yuyu-tei.jp/buy/hocg/card/hbp03/10189,0,
hBP03-093,U,0,ホロライブ4期生,50,,50 円,,https://yuyu-tei.jp/sell/hocg/card/hbp03/10188,,0,
hBP03-093,U,1,ホロライブ4期生(パラレル/SD08),50,,50 円,,https://yuyu-tei.jp/sell/hocg/card/hsd08/10008,,0,
hSD01-016,C,0,春先のどか,280,100,280 円,100 円,https://yuyu-tei.jp/sell/hocg/card/hsd01/10016,https://yuyu-tei.jp/buy/hocg/card/hsd01/10016,0,
hSD01-016,C,1,春先のどか(パラレル/SD08・SD09),320,100,320 円,100 円,https://yuyu-tei.jp/sell/hocg/card/hsd08/10009,https://yuyu-tei.jp/buy/hocg/card/hsd08/10009,0,
hSD01-016,P,1,春先のどか(パラレル/トリオチャレンジ2025 Spring),79800,64000,"79,800 円","64,000 円",https://yuyu-tei.jp/sell/hocg/card/promo-hsd10/10019,https://yuyu-tei.jp/buy/hocg/card/promo-hsd10/10019,0,
hSD01-017,C,0,マネちゃん(hBP04),120,10,120 円,10 円,https://yuyu-tei.jp/sell/hocg/card/hbp04/10218,https://yuyu-tei.jp/buy/hocg/card/hbp04/10218,0,
hSD01-017,P,1,マネちゃん(パラレル/ベーシックPRパック vol.3),1280,500,"1,280 円",500 円,https://yuyu-tei.jp/sell/hocg/card/promo-hsd10/10008,https://yuyu-tei.jp/buy/hocg/card/promo-hsd10/10008,0,
hSD01-017,S,1,マネちゃん(パラレル/hBP04),1980,1400,"1,980 円","1,400 円",https://yuyu-tei.jp/sell/hocg/card/hbp04/10219,https://yuyu-tei.jp/buy/hocg/card/hbp04/10219,0,
hSD08-001,OC,0,天音かなた,80,2,80 円,2 円,https://yuyu-tei.jp/sell/hocg/card/hsd08/10001,https://yuyu-tei.jp/buy/hocg/card/hsd08/10001,0,
hSD08-002,P,1,天音かなた(パラレル/サマーPRパック2025),500,100,500 円,100 円,https://yuyu-tei.jp/sell/hocg/card/promo-hsd10/10024,https://yuyu-tei.jp/buy/hocg/card/promo-hsd10/10024,0,
hSD08-002,U,0,天音かなた,50,3,50 円,3 円,https://yuyu-tei.jp/sell/hocg/card/hsd08/10002,https://yuyu-tei.jp/buy/hocg/card/hsd08/10002,0,
hSD08-003,R,0,天音かなた,80,,80 円,,https://yuyu-tei.jp/sell/hocg/card/hsd08/10003,,0,
hSD08-004,P,1,天音かなた(パラレル/スーパーPRパック vol.3),3980,2000,"3,980 円","2,000 円",https://yuyu-tei.jp/sell/hocg/card/promo-hsd10/10034,https://yuyu-tei.jp/buy/hocg/card/promo-hsd10/10034,0,
hSD08-004,RR,0,天音かなた,180,30,180 円,30 円,https://yuyu-tei.jp/sell/hocg/card/hsd08/10004,https://yuyu-tei.jp/buy/hocg/card/hsd08/10004,0,
hSD08-005,C,0,姫森ルーナ,50,3,50 円,3 円,https://yuyu-tei.jp/sell/hocg/card/hsd08/10005,https://yuyu-tei.jp/buy/hocg/card/hsd08/10005,0,
hSD08-005,P,1,姫森ルーナ(パラレル/サマーPRパック2025),420,20,420 円,20 円,https://yuyu-tei.jp/sell/hocg/card/promo-hsd10/10025,https://yuyu-tei.jp/buy/hocg/card/promo-hsd10/10025,0,
hSD08-006,C,0,常闇トワ,80,5,80 円,5 円,https://yuyu-tei.jp/sell/hocg/card/hsd08/10006,https://yuyu-tei.jp/buy/hocg/card/hsd08/10006,0,
hSD08-006,P,1,常闇トワ(パラレル/サマーPRパック2025),320,30,320 円,30 円,https://yuyu-tei.jp/sell/hocg/card/promo-hsd10/10026,https://yuyu-tei.jp/buy/hocg/card/promo-hsd10/10026,0,
hSD08-007,C,0,角巻わため,120,10,120 円,10 円,https://yuyu-tei.jp/sell/hocg/card/hsd08/10007,https://yuyu-tei.jp/buy/hocg/card/hsd08/10007,0,
hSD08-007,P,1,角巻わため(パラレル/サマーPRパック2025),320,10,320 円,10 円,https://yuyu-tei.jp/sell/hocg/card/promo-hsd10/10027,https://yuyu-tei.jp/buy/hocg/card/promo-hsd10/10027,0,
hY01-001,C,0,白エール,50,,50 円,,https://yuyu-tei.jp/sell/hocg/card/yell01/10001,,0,
