card_code,rarity,is_parallel_name,name_ja,sell_price_jpy,buy_price_jpy,raw_sell_price_text,raw_buy_price_text,sell_url,buy_url,is_suspicious,error_message
hY04-007,S,0,青エール(ホロナツパラダイスver.),4980,3500,"4,980 円","3,500 円",https://yuyu-tei.jp/sell/hocg/card/yell01/10033,https://yuyu-tei.jp/buy/hocg/card/yell01/10033,0,
